# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      44     0.20030     0.00000     0.00000    3.497900636    2.684634153   -0.813266483
     1      44     0.17804     0.00000     0.00000    3.544596086    2.751848410   -0.792747675
     1      44     0.15579     0.00000     0.00000    3.599044775    2.828056886   -0.770987889
     1      44     0.13353     0.00000     0.00000    3.661546850    2.915447439   -0.746099411
     1      44     0.11128     0.00000     0.00000    3.729764019    3.014570304   -0.715193715
     1      44     0.08902     0.00000     0.00000    3.801419931    3.123602053   -0.677817878
     1      44     0.06677     0.00000     0.00000    3.903857787    3.303731151   -0.600126636
     1      44     0.04451     0.00000     0.00000    3.982869241    3.372332160   -0.610537081
     1      44     0.02226     0.00000     0.00000    4.015657000    3.407697715   -0.607959285
     1      44     0.00000     0.00000     0.00000    4.026546319    3.426392734   -0.600153585
     1      45     0.00000     0.00000     0.00000    4.117665167    3.496432541   -0.621232626
     1      45     0.01113     0.01927     0.00000    4.100099125    3.480961155   -0.619137970
     1      45     0.02226     0.03855     0.00000    4.051947235    3.434450550   -0.617496685
     1      45     0.03338     0.05782     0.00000    4.006941873    3.396693898   -0.610247975
     1      45     0.04451     0.07710     0.00000    3.965243769    3.356459186   -0.608784583
     1      45     0.05564     0.09637     0.00000    3.907647733    3.283582370   -0.624065363
     1      45     0.06677     0.11564     0.00000    3.835576686    3.195231688   -0.640344998
     1      45     0.07789     0.13492     0.00000    3.755292221    3.096129918   -0.659162304
     1      45     0.08902     0.15419     0.00000    3.673856619    2.989411601   -0.684445018
     1      45     0.10015     0.17347     0.00000    3.599615862    2.884250888   -0.715364974
     1      45     0.11128     0.19274     0.00000    3.542175710    2.791138734   -0.751036977
     1      45     0.12241     0.21201     0.00000    3.510285521    2.723046005   -0.787239515
     1      45     0.13353     0.23129     0.00000    3.507437822    2.688712346   -0.818725477
     1      45     0.14466     0.25056     0.00000    3.529904806    2.682489278   -0.847415528
     1      45     0.15579     0.26983     0.00000    3.570722392    2.705168506   -0.865553886
     1      45     0.16692     0.28911     0.00000    3.623542302    2.743602176   -0.879940126
     1      45     0.17804     0.30838     0.00000    3.683388738    2.803223071   -0.880165667
     1      45     0.18917     0.32766     0.00000    3.746459055    2.868585331   -0.877873724
     1      45     0.20030     0.34693     0.00000    3.810047273    2.942335214   -0.867712058
     1      45     0.21143     0.36620     0.00000    3.872391507    3.017235535   -0.855155972
     1      45     0.22256     0.38548     0.00000    3.932045475    3.095511732   -0.836533742
     1      45     0.23368     0.40475     0.00000    3.987120376    3.167505370   -0.819615007
     1      45     0.24481     0.42403     0.00000    4.033429951    3.207503867   -0.825926085
     1      45     0.25594     0.44330     0.00000    4.039141585    3.215063969   -0.824077616
     1      45     0.26707     0.46257     0.00000    4.110752432    3.304039031   -0.806713400
     1      45     0.27819     0.48185     0.00000    4.147290766    3.319939548   -0.827351218
     1      45     0.28932     0.50112     0.00000    4.196734073    3.339853298   -0.856880776
     1      45     0.30045     0.52040     0.00000    4.260942160    3.384750093   -0.876192067
     1      45     0.31158     0.53967     0.00000    4.323763408    3.424653766   -0.899109642
     1      45     0.32271     0.55894     0.00000    4.366783614    3.460227249   -0.906556365
     1      45     0.33383     0.57822     0.00000    4.381319431    3.468630637   -0.912688794
     1      45     0.33940     0.56858     0.00000    4.377959679    3.469372456   -0.908587223
     1      45     0.34496     0.55894     0.00000    4.368519519    3.463859192   -0.904660327
     1      45     0.35053     0.54931     0.00000    4.354214001    3.453063827   -0.901150174
     1      45     0.35609     0.53967     0.00000    4.336584246    3.439628794   -0.896955452
     1      45     0.36165     0.53003     0.00000    4.317527373    3.428804248   -0.888723125
     1      45     0.36722     0.52040     0.00000    4.299373074    3.419886111   -0.879486963
     1      45     0.37278     0.51076     0.00000    4.284930250    3.415246477   -0.869683773
     1      45     0.37835     0.50112     0.00000    4.277303979    3.418748706   -0.858555273
     1      45     0.38391     0.49148     0.00000    4.279269739    3.438239740   -0.841029999
     1      45     0.38947     0.48185     0.00000    4.292410585    3.472954211   -0.819456374
     1      45     0.39504     0.47221     0.00000    4.316768813    3.519892872   -0.796875941
     1      45     0.40060     0.46257     0.00000    4.351316725    3.562756065   -0.788560659
     1      45     0.40616     0.45294     0.00000    4.394655196    3.611873040   -0.782782156
     1      45     0.41173     0.44330     0.00000    4.437202708    3.525060023   -0.912142685
     1      45     0.41729     0.43366     0.00000    4.479172062    3.608248064   -0.870923998
     1      45     0.42286     0.42403     0.00000    4.537708521    3.686019532   -0.851688989
     1      45     0.42842     0.41439     0.00000    4.606028278    3.778741461   -0.827286817
     1      45     0.43398     0.40475     0.00000    4.680765176    3.881169521   -0.799595655
     1      45     0.43955     0.39512     0.00000    4.759453811    4.015603962   -0.743849849
     1      45     0.44511     0.38548     0.00000    4.814999741    4.088117056   -0.726882686
     1      45     0.45068     0.37584     0.00000    4.851913452    4.141035800   -0.710877652
     1      45     0.45624     0.36620     0.00000    4.863384755    4.163607216   -0.699777540
     1      45     0.46180     0.35657     0.00000    4.855799704    4.166076954   -0.689722751
     1      45     0.46737     0.34693     0.00000    4.840083658    4.165700375   -0.674383283
     1      45     0.47293     0.33729     0.00000    4.823063446    4.164576593   -0.658486853
     1      45     0.47850     0.32766     0.00000    4.808139718    4.165666277   -0.642473441
     1      45     0.48406     0.31802     0.00000    4.797060595    4.158345574   -0.638715021
     1      45     0.48962     0.30838     0.00000    4.790799592    4.153125268   -0.637674324
     1      45     0.49519     0.29875     0.00000    4.789925578    4.154727253   -0.635198324
     1      45     0.50075     0.28911     0.00000    4.794763947    4.163283444   -0.631480503
     1      45     0.50631     0.27947     0.00000    4.789925578    4.154727253   -0.635198324
     1      45     0.51188     0.26983     0.00000    4.790799592    4.153125268   -0.637674324
     1      45     0.51744     0.26020     0.00000    4.797060595    4.158345574   -0.638715021
     1      45     0.52301     0.25056     0.00000    4.808139718    4.165666277   -0.642473441
     1      45     0.52857     0.24092     0.00000    4.823063446    4.164576593   -0.658486853
     1      45     0.53413     0.23129     0.00000    4.840083658    4.165700375   -0.674383283
     1      45     0.53970     0.22165     0.00000    4.855799704    4.166076954   -0.689722751
     1      45     0.54526     0.21201     0.00000    4.863384755    4.163607216   -0.699777539
     1      45     0.55083     0.20238     0.00000    4.851913452    4.141035800   -0.710877652
     1      45     0.55639     0.19274     0.00000    4.814999741    4.088117056   -0.726882685
     1      45     0.56195     0.18310     0.00000    4.759453811    4.015603962   -0.743849849
     1      45     0.56752     0.17347     0.00000    4.680765176    3.881169521   -0.799595655
     1      45     0.57308     0.16383     0.00000    4.606028278    3.778741461   -0.827286817
     1      45     0.57865     0.15419     0.00000    4.537708521    3.686019532   -0.851688989
     1      45     0.58421     0.14455     0.00000    4.479172062    3.608248064   -0.870923998
     1      45     0.58977     0.13492     0.00000    4.437202708    3.525060023   -0.912142685
     1      45     0.59534     0.12528     0.00000    4.394655196    3.611873040   -0.782782156
     1      45     0.60090     0.11564     0.00000    4.351316725    3.562756065   -0.788560659
     1      45     0.60646     0.10601     0.00000    4.316768813    3.519892872   -0.796875941
     1      45     0.61203     0.09637     0.00000    4.292410585    3.472954211   -0.819456374
     1      45     0.61759     0.08673     0.00000    4.279269739    3.438239740   -0.841029999
     1      45     0.62316     0.07710     0.00000    4.277303979    3.418748706   -0.858555273
     1      45     0.62872     0.06746     0.00000    4.284930250    3.415246477   -0.869683773
     1      45     0.63428     0.05782     0.00000    4.299373074    3.419886111   -0.879486963
     1      45     0.63985     0.04818     0.00000    4.317527373    3.428804248   -0.888723125
     1      45     0.64541     0.03855     0.00000    4.336584246    3.439628794   -0.896955452
     1      45     0.65098     0.02891     0.00000    4.354214001    3.453063826   -0.901150175
     1      45     0.65654     0.01927     0.00000    4.368519519    3.463859190   -0.904660329
     1      45     0.66210     0.00964     0.00000    4.377959679    3.469372455   -0.908587224
     1      45     0.66767     0.00000     0.00000    4.381319431    3.468630638   -0.912688794
     1      45     0.64541     0.00000     0.00000    4.366783587    3.460227210   -0.906556377
     1      45     0.62316     0.00000     0.00000    4.323763387    3.424653748   -0.899109639
     1      45     0.60090     0.00000     0.00000    4.260942192    3.384750129   -0.876192064
     1      45     0.57865     0.00000     0.00000    4.196734205    3.339853434   -0.856880771
     1      45     0.55639     0.00000     0.00000    4.147291003    3.319939791   -0.827351212
     1      45     0.53413     0.00000     0.00000    4.110752747    3.304039346   -0.806713400
     1      45     0.51188     0.00000     0.00000    4.039141875    3.215064251   -0.824077623
     1      45     0.48962     0.00000     0.00000    4.033430277    3.207504192   -0.825926085
     1      45     0.46737     0.00000     0.00000    3.987120767    3.167505760   -0.819615007
     1      45     0.44511     0.00000     0.00000    3.932045844    3.095512103   -0.836533741
     1      45     0.42286     0.00000     0.00000    3.872391840    3.017235869   -0.855155971
